seller_id,avg_delivery_days,avg_score,order_count
259f7b5e6e482c230e5bfaa670b6bb8f,8.098159509202453,4.206060606060606,166
25c5c91f63607446a97b143d2d535d31,13.535055350553506,3.7032967032967035,274
25cf099de44674fde97473224f9d59ab,8.88,4.326530612244898,50
25e6ffe976bd75618accfe16cefcbd0d,9.417391304347825,4.384615384615385,117
26d8a1c7c75d513045798992ead43aa2,12.0,4.2368421052631575,38
270297ead4c65a6cd2593960d2af6b21,14.0,3.736842105263158,20
2709af9587499e95e803a6498a5a56e9,11.934782608695652,2.5652173913043477,47
271c58a1d139c45eaf3316107c6d3a3b,12.666666666666666,4.068965517241379,29
272f092de69afedd4d2969440b37f18f,9.075,3.923076923076923,41
2745f798279e0ed033addcc1474776d7,12.9375,3.967741935483871,32
276677b5d08786d5dce7c2149dcce48b,10.666666666666666,3.8085106382978724,47
282f23a9769b2690c5dda22e316f9941,10.73394495412844,4.3,110
289cdb325fb7e7f891c38608bf9e0962,6.192,4.579365079365079,126
28f10b1c5e5abb9d4857745bede6147c,7.178571428571429,4.0,28
2a1348e9addc1af5aaa619b1a3679d6b,26.784313725490197,3.0,55
2a261b5b644fa05f4f2700eb93544f2c,14.349397590361447,3.3373493975903616,83
2a5b78b41cd05baeac8df54c6606b92c,8.892857142857142,4.083333333333333,60
2a61c271b1ac763450d846849783e922,19.82608695652174,3.652173913043478,23
2a6fbeaa7ab9e5d59a35841a8da71ce4,13.9,3.9310344827586206,30
2a7dc43cecabf23403078e2188437d1d,12.518518518518519,4.092592592592593,54
2a84855fd20af891be03bc5924d2b453,8.081761006289309,4.233532934131737,169
2b1a40c1daabc6ca280c4b815c101841,13.363636363636363,3.6285714285714286,35
2b3e4a2a3ea8e01938cabda2a3e5cc79,8.12962962962963,4.388888888888889,54
2bf6a2c1e71bbd29a4ad64e6d3c3629f,12.774193548387096,4.193548387096774,31
2c9e548be18521d1c43cde1c582c6de8,13.309941520467836,3.9239766081871346,174
2d50d6282f8aa2257819a77bfaa0efe0,13.30232558139535,3.6444444444444444,45
2dee2ce60de9709b1a24083217181a1f,13.963636363636363,4.363636363636363,55
2e13c71026e1a39ba5cc1b86dcb679aa,9.714285714285714,4.25,28
2e1a7d075abe038c1b2743005fe42ff1,14.363636363636363,3.6956521739130435,23
2e1c9f22be269ef4643f826c9e650a52,9.321428571428571,4.16374269005848,174
2e90cb1677d35cfe24eef47d441b7c87,11.64963503649635,4.036496350364963,137
2eb70248d66e0e3ef83659f71b244378,17.51010101010101,2.712918660287081,213
2ff97219cb8622eaf3cd89b7d9c09824,8.329787234042554,4.541666666666667,96
